"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","United States","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471292","11.5.2","","x","","","0"
"2015/2016","United States","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471400","11.5.3","","x","","","0"
"2015/2016","United States","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471508","11.5.4","","x","","","0"
"2015/2016","United States","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471185","11.6.1","0","","","","0"
"2015/2016","United States","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471293","11.6.2","0","","","","0"
"2015/2016","United States","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471401","11.6.3","","x","","","0"
"2015/2016","United States","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471509","11.6.4","","x","","","0"
"2015/2016","United States","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471186","11.7.1","0","","","","0"
"2015/2016","United States","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471294","11.7.2","0","","","","0"
"2015/2016","United States","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471402","11.7.3","0","","","","0"
"2015/2016","United States","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471510","11.7.4","0","","","","0"
"2015/2016","United States","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471187","11.8.1","1250","","","","0"
"2015/2016","United States","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471295","11.8.2","2745","","","","0"
"2015/2016","United States","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471403","11.8.3","4410","","","","0"
"2015/2016","United States","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471511","11.8.4","6069","","","","0"
"2015/2016","United States","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471188","11.9.1","","x","","","0"
"2015/2016","United States","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471296","11.9.2","","x","","","0"
"2015/2016","United States","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471404","11.9.3","","x","","","0"
"2015/2016","United States","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471512","11.9.4","131","","","","0"
"2015/2016","Other countries","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471189","12.1.1","0","","","","0"
"2015/2016","Other countries","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471297","12.1.2","0","","","","0"
"2015/2016","Other countries","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471405","12.1.3","0","","","","0"
"2015/2016","Other countries","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471513","12.1.4","0","","","","0"
"2015/2016","Other countries","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471190","12.2.1","0","","","","0"
"2015/2016","Other countries","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471298","12.2.2","0","","","","0"
"2015/2016","Other countries","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471406","12.2.3","0","","","","0"
"2015/2016","Other countries","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471514","12.2.4","0","","","","0"
"2015/2016","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471191","12.3.1","0","","","","0"
"2015/2016","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471299","12.3.2","0","","","","0"
"2015/2016","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471407","12.3.3","0","","","","0"
"2015/2016","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471515","12.3.4","0","","","","0"
"2015/2016","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471192","12.4.1","0","","","","0"
"2015/2016","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471300","12.4.2","0","","","","0"
"2015/2016","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471408","12.4.3","0","","","","0"
"2015/2016","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471516","12.4.4","0","","","","0"
"2015/2016","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471193","12.5.1","0","","","","0"
"2015/2016","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471301","12.5.2","0","","","","0"
"2015/2016","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471409","12.5.3","0","","","","0"
"2015/2016","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471517","12.5.4","0","","","","0"
"2015/2016","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471194","12.6.1","0","","","","0"
"2015/2016","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471302","12.6.2","0","","","","0"
"2015/2016","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471410","12.6.3","0","","","","0"
"2015/2016","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471518","12.6.4","0","","","","0"
"2015/2016","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471195","12.7.1","0","","","","0"
"2015/2016","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471303","12.7.2","0","","","","0"
"2015/2016","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471411","12.7.3","0","","","","0"
"2015/2016","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471519","12.7.4","0","","","","0"
"2015/2016","Other countries","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471196","12.8.1","","x","","","0"
"2015/2016","Other countries","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471304","12.8.2","","x","","","0"
"2015/2016","Other countries","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471412","12.8.3","","x","","","0"
"2015/2016","Other countries","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471520","12.8.4","","x","","","0"
"2015/2016","Other countries","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471197","12.9.1","0","","","","0"
"2015/2016","Other countries","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471305","12.9.2","0","","","","0"
"2015/2016","Other countries","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471413","12.9.3","0","","","","0"
"2015/2016","Other countries","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471521","12.9.4","","x","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471090","1.1.1","39","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471198","1.1.2","149","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471306","1.1.3","157","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471414","1.1.4","487","","","","0"
"2016/2017","Canada","2016A000011124","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471091","1.2.1","649","","","","0"
"2016/2017","Canada","2016A000011124","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471199","1.2.2","1374","","","","0"
"2016/2017","Canada","2016A000011124","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471307","1.2.3","1915","","","","0"
"2016/2017","Canada","2016A000011124","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471415","1.2.4","2704","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471092","1.3.1","291","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471200","1.3.2","525","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471308","1.3.3","653","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471416","1.3.4","1126","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471093","1.4.1","4","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471201","1.4.2","9","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471309","1.4.3","14","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471417","1.4.4","55","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471094","1.5.1","168","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471202","1.5.2","356","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471310","1.5.3","513","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471418","1.5.4","829","","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471095","1.6.1","273","","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471203","1.6.2","653","","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471311","1.6.3","904","","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471419","1.6.4","1312","","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471096","1.7.1","","x","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471204","1.7.2","56","","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471312","1.7.3","74","","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471420","1.7.4","126","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471097","1.8.1","124","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471205","1.8.2","279","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471313","1.8.3","456","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471421","1.8.4","647","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471098","1.9.1","147","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471206","1.9.2","322","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471314","1.9.3","475","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471422","1.9.4","777","","","","0"
"2016/2017","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471099","2.1.1","3","","","","0"
"2016/2017","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471207","2.1.2","5","","","","0"
"2016/2017","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471315","2.1.3","9","","","","0"
"2016/2017","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471423","2.1.4","","x","","","0"
"2016/2017","Eastern provinces","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471100","2.2.1","66","","","","0"
"2016/2017","Eastern provinces","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471208","2.2.2","142","","","","0"
"2016/2017","Eastern provinces","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471316","2.2.3","170","","","","0"
"2016/2017","Eastern provinces","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471424","2.2.4","296","","","","0"
"2016/2017","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471101","2.3.1","72","","","","0"
"2016/2017","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471209","2.3.2","138","","","","0"
"2016/2017","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471317","2.3.3","147","","","","0"
"2016/2017","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471425","2.3.4","374","","","","0"
"2016/2017","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471102","2.4.1","4","","","","0"
"2016/2017","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471210","2.4.2","9","","","","0"
"2016/2017","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471318","2.4.3","14","","","","0"
"2016/2017","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471426","2.4.4","55","","","","0"
"2016/2017","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471103","2.5.1","17","","","","0"
"2016/2017","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471211","2.5.2","31","","","","0"
"2016/2017","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471319","2.5.3","36","","","","0"
"2016/2017","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471427","2.5.4","69","","","","0"
"2016/2017","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471104","2.6.1","57","","","","0"
"2016/2017","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471212","2.6.2","212","","","","0"
"2016/2017","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471320","2.6.3","221","","","","0"
"2016/2017","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471428","2.6.4","256","","","","0"
"2016/2017","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471105","2.7.1","","x","","","0"
"2016/2017","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471213","2.7.2","56","","","","0"
"2016/2017","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471321","2.7.3","74","","","","0"
"2016/2017","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471429","2.7.4","126","","","","0"
"2016/2017","Eastern provinces","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471106","2.8.1","","x","","","0"
"2016/2017","Eastern provinces","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471214","2.8.2","146","","","","0"
"2016/2017","Eastern provinces","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471322","2.8.3","250","","","","0"
"2016/2017","Eastern provinces","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471430","2.8.4","327","","","","0"
"2016/2017","Eastern provinces","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471107","2.9.1","56","","","","0"
"2016/2017","Eastern provinces","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471215","2.9.2","122","","","","0"
"2016/2017","Eastern provinces","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471323","2.9.3","147","","","","0"
"2016/2017","Eastern provinces","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471431","2.9.4","235","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471108","3.1.1","0","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471216","3.1.2","0","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471324","3.1.3","0","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471432","3.1.4","0","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471109","3.2.1","2","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471217","3.2.2","4","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471325","3.2.3","5","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471433","3.2.4","10","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471110","3.3.1","","0s","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471218","3.3.2","","0s","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471326","3.3.3","","0s","","","0"
"2016/2017","Atlantic provinces","2016A00011","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471434","3.3.4","","0s","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471111","3.4.1","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471219","3.4.2","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471327","3.4.3","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471435","3.4.4","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471112","3.5.1","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471220","3.5.2","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471328","3.5.3","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471436","3.5.4","7","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471113","3.6.1","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471221","3.6.2","13","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471329","3.6.3","16","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471437","3.6.4","19","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471114","3.7.1","6","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471222","3.7.2","21","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471330","3.7.3","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471438","3.7.4","59","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471115","3.8.1","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471223","3.8.2","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471331","3.8.3","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471439","3.8.4","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471116","3.9.1","","x","","","0"
"2016/2017","Atlantic provinces","2016A00011","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471224","3.9.2","23","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471332","3.9.3","33","","","","0"
"2016/2017","Atlantic provinces","2016A00011","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471440","3.9.4","52","","","","0"
"2016/2017","Quebec","2016A000224","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471117","4.1.1","1","","","","0"
"2016/2017","Quebec","2016A000224","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471225","4.1.2","3","","","","0"
"2016/2017","Quebec","2016A000224","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471333","4.1.3","5","","","","0"
"2016/2017","Quebec","2016A000224","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471441","4.1.4","7","","","","0"
"2016/2017","Quebec","2016A000224","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471118","4.2.1","18","","","","0"
"2016/2017","Quebec","2016A000224","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471226","4.2.2","31","","","","0"
"2016/2017","Quebec","2016A000224","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471334","4.2.3","38","","","","0"
"2016/2017","Quebec","2016A000224","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471442","4.2.4","110","","","","0"
"2016/2017","Quebec","2016A000224","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471119","4.3.1","7","","","","0"
"2016/2017","Quebec","2016A000224","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471227","4.3.2","7","","","","0"
"2016/2017","Quebec","2016A000224","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471335","4.3.3","7","","","","0"
"2016/2017","Quebec","2016A000224","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471443","4.3.4","90","","","","0"
"2016/2017","Quebec","2016A000224","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471120","4.4.1","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471228","4.4.2","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471336","4.4.3","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471444","4.4.4","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471121","4.5.1","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471229","4.5.2","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471337","4.5.3","","x","","","0"
"2016/2017","Quebec","2016A000224","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471445","4.5.4","26","","","","0"
