"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2015/2016","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","","x","","","0"
"2015/2016","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","8581","","","","0"
"2015/2016","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","13181","","","","0"
"2015/2016","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","17712","","","","0"
"2015/2016","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","42","","","","0"
"2015/2016","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","90","","","","0"
"2015/2016","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","","x","","","0"
"2015/2016","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","281","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","1155","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2438","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3681","","","","0"
"2016/2017","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4825","","","","0"
"2016/2017","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","990","","","","0"
"2016/2017","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2054","","","","0"
"2016/2017","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3112","","","","0"
"2016/2017","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4131","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","357","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","729","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1131","","","","0"
"2016/2017","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1422","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","176","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","366","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","561","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","725","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","256","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","502","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","750","","","","0"
"2016/2017","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","998","","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","","x","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","","x","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","","x","","","0"
"2016/2017","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","","x","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2016/2017","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","3450","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","8722","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","13766","","","","0"
"2016/2017","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","19389","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","40","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","74","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","107","","","","0"
"2016/2017","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","242","","","","0"
"2017/2018","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","1016","","","","0"
"2017/2018","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2169","","","","0"
"2017/2018","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3424","","","","0"
"2017/2018","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4451","","","","0"
"2017/2018","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","819","","","","0"
"2017/2018","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","1768","","","","0"
"2017/2018","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","2853","","","","0"
"2017/2018","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","3716","","","","0"
"2017/2018","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","257","","","","0"
"2017/2018","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","567","","","","0"
"2017/2018","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","902","","","","0"
"2017/2018","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1284","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","147","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","304","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","496","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","684","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","217","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","438","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","677","","","","0"
"2017/2018","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","920","","","","0"
"2017/2018","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","","x","","","0"
"2017/2018","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","","x","","","0"
"2017/2018","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","","x","","","0"
"2017/2018","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","","x","","","0"
"2017/2018","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2017/2018","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2017/2018","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2017/2018","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2017/2018","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","","x","","","0"
"2017/2018","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","9632","","","","0"
"2017/2018","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","15527","","","","0"
"2017/2018","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","20983","","","","0"
"2017/2018","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","39","","","","0"
"2017/2018","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","","x","","","0"
"2017/2018","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","","x","","","0"
"2017/2018","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","236","","","","0"
"2018/2019","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","1135","","","","0"
"2018/2019","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2380","","","","0"
"2018/2019","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3637","","","","0"
"2018/2019","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4804","","","","0"
"2018/2019","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","1021","","","","0"
"2018/2019","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2106","","","","0"
"2018/2019","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3213","","","","0"
"2018/2019","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4203","","","","0"
"2018/2019","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","327","","","","0"
"2018/2019","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","708","","","","0"
"2018/2019","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1050","","","","0"
"2018/2019","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1404","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","157","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","324","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","531","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","701","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","242","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","493","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","736","","","","0"
"2018/2019","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","980","","","","0"
"2018/2019","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","","x","","","0"
"2018/2019","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","","x","","","0"
"2018/2019","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","","x","","","0"
"2018/2019","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","","x","","","0"
"2018/2019","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2018/2019","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2018/2019","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","","x","","","0"
"2018/2019","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","","x","","","0"
"2018/2019","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","","x","","","0"
"2018/2019","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","","x","","","0"
"2018/2019","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","","x","","","0"
"2018/2019","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","","x","","","0"
"2018/2019","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","","x","","","0"
"2018/2019","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","","x","","","0"
"2018/2019","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","","x","","","0"
"2018/2019","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","210","","","","0"
"2019/2020","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","1173","","","","0"
"2019/2020","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2331","","","","0"
"2019/2020","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3504","","","","0"
"2019/2020","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4764","","","","0"
"2019/2020","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","1086","","","","0"
"2019/2020","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2069","","","","0"
"2019/2020","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3190","","","","0"
"2019/2020","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4364","","","","0"
"2019/2020","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","376","","","","0"
"2019/2020","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","756","","","","0"
"2019/2020","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1120","","","","0"
"2019/2020","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1524","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","185","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","337","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","520","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","688","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","235","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","552","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","884","","","","0"
"2019/2020","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","1197","","","","0"
"2019/2020","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","","x","","","0"
"2019/2020","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","","x","","","0"
"2019/2020","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","","x","","","0"
"2019/2020","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","","x","","","0"
"2019/2020","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2019/2020","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2019/2020","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2019/2020","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2019/2020","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","4132","","","","0"
"2019/2020","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","8056","","","","0"
"2019/2020","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","13674","","","","0"
"2019/2020","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","19475","","","","0"
"2019/2020","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","41","","","","0"
"2019/2020","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","73","","","","0"
"2019/2020","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","110","","","","0"
"2019/2020","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","243","","","","0"
"2019/2020","Canada","2016A000011124","Urea (net) 46-0-0","July to September","Metric tonnes","214","thousands","3","v1086224240","1.10.1","880","","","","0"
"2019/2020","Canada","2016A000011124","Urea (net) 46-0-0","July to December","Metric tonnes","214","thousands","3","v1139398591","1.10.2","1749","","","","0"
"2019/2020","Canada","2016A000011124","Urea (net) 46-0-0","July to March","Metric tonnes","214","thousands","3","v1206446031","1.10.3","2629","","","","0"
"2019/2020","Canada","2016A000011124","Urea (net) 46-0-0","July to June","Metric tonnes","214","thousands","3","v1206446030","1.10.4","3517","","","","0"
"2020/2021","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","1139","","","","0"
"2020/2021","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2306","","","","0"
"2020/2021","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3582","","","","0"
"2020/2021","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4782","","","","0"
"2020/2021","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","1115","","","","0"
"2020/2021","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2360","","","","0"
"2020/2021","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3501","","","","0"
"2020/2021","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4538","","","","0"
"2020/2021","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","266","","","","0"
"2020/2021","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","706","","","","0"
"2020/2021","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1111","","","","0"
"2020/2021","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1534","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","134","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","303","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","453","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","610","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","308","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","650","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","1009","","","","0"
"2020/2021","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","1335","","","","0"
"2020/2021","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","","x","","","0"
